Freq,T,Amp
0.334472656,2.989781022,0.610973868
0.334960938,2.985422741,0.276220163
0.335449219,2.981077147,1.44173076
0.3359375,2.976744186,2.841245283
0.336425781,2.972423803,0.751464275
0.336914063,2.968115942,3.568854117
0.337402344,2.96382055,0.528014963
0.337890625,2.959537572,0.116424511
0.338378906,2.955266955,0.03085949
0.338867188,2.951008646,1.002377656
0.339355469,2.94676259,1.731216557
0.33984375,2.942528736,5.437159116
0.340332031,2.93830703,0.214365525
0.340820313,2.934097421,0.33934535
0.341308594,2.929899857,0.044208563
0.341796875,2.925714286,0.396409339
0.342285156,2.921540656,2.05453255
0.342773438,2.917378917,3.198158523
0.343261719,2.913229018,14.24438008
0.34375,2.909090909,5.768523929
0.344238281,2.904964539,1.750782722
0.344726563,2.900849858,0.270426761
0.345214844,2.896746818,1.148380032
0.345703125,2.892655367,1.86386749
0.346191406,2.888575458,1.585384284
0.346679688,2.884507042,1.481235375
0.347167969,2.88045007,0.812326545
0.34765625,2.876404494,0.158541696
0.348144531,2.872370266,0.180166368
0.348632813,2.868347339,0.482212608
0.349121094,2.864335664,1.373881829
0.349609375,2.860335196,2.230683358
0.350097656,2.856345886,8.642912049
0.350585938,2.852367688,1.916905674
0.351074219,2.848400556,0.283602488
0.3515625,2.844444444,0.518328172
0.352050781,2.840499307,0.86151839
0.352539063,2.836565097,1.195997884
0.353027344,2.83264177,1.804766997
0.353515625,2.828729282,1.468965012
0.354003906,2.824827586,0.146588896
0.354492188,2.820936639,0.038364984
0.354980469,2.817056396,0.010481687
0.35546875,2.813186813,0.002317335
0.355957031,2.809327846,0.243831994
0.356445313,2.805479452,2.491380203
0.356933594,2.801641587,0.567916289
0.357421875,2.797814208,0.095209261
0.357910156,2.793997271,0.039124907
0.358398438,2.790190736,0.095416586
0.358886719,2.786394558,0.009346119
0.359375,2.782608696,0.47963771
0.359863281,2.778833107,10.39891903
0.360351563,2.775067751,2.010156155
0.360839844,2.771312585,0.553274907
0.361328125,2.767567568,0.331117708
0.361816406,2.763832659,0.248171855
0.362304688,2.760107817,0.167531782
0.362792969,2.756393001,0.575365016
0.36328125,2.752688172,1.513604677
0.363769531,2.748993289,0.096919632
0.364257813,2.745308311,0.095590435
0.364746094,2.741633199,0.018717633
0.365234375,2.737967914,0.012741554
0.365722656,2.734312417,0.227081707
0.366210938,2.730666667,0.212461123
0.366699219,2.727030626,0.300461153
0.3671875,2.723404255,0.161902841
0.367675781,2.719787517,0.353201223
0.368164063,2.716180371,0.073794808
0.368652344,2.712582781,0.045518325
0.369140625,2.708994709,0.616757544
0.369628906,2.705416116,0.40591776
0.370117188,2.701846966,0.655530407
0.370605469,2.69828722,0.49199565
0.37109375,2.694736842,0.180452866
0.371582031,2.691195795,0.097458148
0.372070313,2.687664042,0.457502972
0.372558594,2.684141547,0.481674841
0.373046875,2.680628272,0.535593932
0.373535156,2.677124183,2.754425254
0.374023438,2.673629243,1.112496246
0.374511719,2.670143416,0.27127712
0.375,2.666666667,0.425751913
0.375488281,2.66319896,1.327490942
0.375976563,2.65974026,0.999571272
0.376464844,2.656290532,3.431728028
0.376953125,2.652849741,3.255778183
0.377441406,2.649417853,0.665918363
0.377929688,2.645994832,0.042879823
0.378417969,2.642580645,0.385147755
0.37890625,2.639175258,0.408469217
0.379394531,2.635778636,0.223316386
0.379882813,2.632390746,1.793785264
0.380371094,2.629011553,0.72325374
0.380859375,2.625641026,0.518841386
0.381347656,2.622279129,0.039976453
0.381835938,2.618925831,0.73881892
0.382324219,2.615581098,0.683454022
0.3828125,2.612244898,0.19634989
0.383300781,2.608917197,8.479109647
0.383789063,2.605597964,0.85310197
0.384277344,2.602287166,0.490840206
0.384765625,2.598984772,0.071886622
0.385253906,2.595690748,0.784915668
0.385742188,2.592405063,0.851034951
0.386230469,2.589127686,1.059486807
0.38671875,2.585858586,24.40623679
0.387207031,2.58259773,2.262280324
0.387695313,2.579345088,0.472486114
0.388183594,2.576100629,0.797552653
0.388671875,2.572864322,1.614834153
0.389160156,2.569636136,0.596224536
0.389648438,2.56641604,2.957102307
0.390136719,2.563204005,7.263873265
0.390625,2.56,0.522212762
0.391113281,2.556803995,0.045818101
0.391601563,2.55361596,0.09578685
0.392089844,2.550435866,0.139248274
0.392578125,2.547263682,0.162476669
0.393066406,2.544099379,0.180078666
0.393554688,2.540942928,0.203638955
0.394042969,2.5377943,0.009163566
0.39453125,2.534653465,0.051086696
0.395019531,2.531520396,0.027076455
0.395507813,2.528395062,0.225887224
0.395996094,2.525277435,0.521509456
0.396484375,2.522167488,2.061377138
0.396972656,2.519065191,1.271918329
0.397460938,2.515970516,0.758157346
0.397949219,2.512883436,0.202109607
0.3984375,2.509803922,0.320692559
0.398925781,2.506731946,0.926854416
0.399414063,2.503667482,0.632262995
0.399902344,2.500610501,5.615953993
0.400390625,2.497560976,1.983928887
0.400878906,2.494518879,0.910955375
0.401367188,2.491484185,0.05185117
0.401855469,2.488456865,0.407243925
0.40234375,2.485436893,0.304350555
0.402832031,2.482424242,0.123286304
0.403320313,2.479418886,5.375592952
0.403808594,2.476420798,1.302719367
0.404296875,2.473429952,0.691150396
0.404785156,2.470446321,0.006576013
0.405273438,2.46746988,0.3041611
0.405761719,2.464500602,0.575271146
0.40625,2.461538462,1.26343149
0.406738281,2.458583433,2.645277818
0.407226563,2.455635492,0.349442747
0.407714844,2.452694611,0.650756785
0.408203125,2.449760766,0.452029924
0.408691406,2.446833931,1.137777555
0.409179688,2.443914081,2.045779951
0.409667969,2.441001192,0.947775474
0.41015625,2.438095238,4.934253819
0.410644531,2.435196195,1.014267321
0.411132813,2.432304038,0.27985861
0.411621094,2.429418743,0.240670544
0.412109375,2.426540284,1.166229354
0.412597656,2.423668639,1.277398087
0.413085938,2.420803783,0.42132898
0.413574219,2.417945691,1.544568926
0.4140625,2.41509434,0.841296227
0.414550781,2.412249706,0.355503002
0.415039063,2.409411765,0.365231567
0.415527344,2.406580494,1.505362796
0.416015625,2.403755869,1.939331374
0.416503906,2.400937866,4.710394604
0.416992188,2.398126464,1.116519373
0.417480469,2.395321637,0.40442548
0.41796875,2.392523364,0.12567339
0.418457031,2.389731622,0.947818468
0.418945313,2.386946387,2.568915562
0.419433594,2.384167637,3.452348426
0.419921875,2.381395349,27.53547901
0.420410156,2.378629501,5.32073954
0.420898438,2.37587007,1.842741581
0.421386719,2.373117034,1.162241042
0.421875,2.37037037,2.671429033
0.422363281,2.367630058,2.800383949
0.422851563,2.364896074,1.138318404
0.423339844,2.362168397,16.69553933
0.423828125,2.359447005,2.395077555
0.424316406,2.356731876,0.744027109
0.424804688,2.354022989,1.420551668
0.425292969,2.351320321,3.29498612
0.42578125,2.348623853,3.948353916
0.426269531,2.345933562,3.529420733
0.426757813,2.343249428,25.04547187
0.427246094,2.340571429,2.242806549
0.427734375,2.337899543,0.227260677
0.428222656,2.335233751,2.253400181
0.428710938,2.332574032,3.143057009
0.429199219,2.329920364,2.497835121
0.4296875,2.327272727,4.353844903
0.430175781,2.324631101,11.62993246
0.430664063,2.321995465,1.367951951
0.431152344,2.319365798,0.173607448
0.431640625,2.316742081,1.767655539
0.432128906,2.314124294,2.068131925
0.432617188,2.311512415,1.621465531
0.433105469,2.308906426,5.985634401
0.43359375,2.306306306,4.363286819
0.434082031,2.303712036,0.386006809
0.434570313,2.301123596,0.139565838
0.435058594,2.298540965,0.753699461
0.435546875,2.295964126,0.7764981
0.436035156,2.293393057,0.732312159
0.436523438,2.29082774,3.801399024
0.437011719,2.288268156,1.855257896
0.4375,2.285714286,0.562292734
0.437988281,2.283166109,0.250345775
0.438476563,2.280623608,0.772385298
0.438964844,2.278086763,1.110980486
0.439453125,2.275555556,0.908617785
0.439941406,2.273029967,10.77964114
0.440429688,2.270509978,2.126642763
0.440917969,2.26799557,0.898728692
0.44140625,2.265486726,0.296982321
0.441894531,2.262983425,1.165308369
0.442382813,2.260485651,1.479005112
0.442871094,2.257993385,0.322867059
0.443359375,2.255506608,19.25592684
0.443847656,2.253025303,2.941099153
0.444335938,2.250549451,1.171071959
0.444824219,2.248079034,0.537102053
0.4453125,2.245614035,2.316766919
0.445800781,2.243154436,1.884039309
0.446289063,2.240700219,0.946084232
0.446777344,2.238251366,13.71091537
0.447265625,2.23580786,2.005058487
0.447753906,2.233369684,0.93574674
0.448242188,2.230936819,0.586999156
0.448730469,2.228509249,3.629235029
0.44921875,2.226086957,3.514339093
0.449707031,2.223669924,6.566779858
0.450195313,2.221258134,23.23541093
0.450683594,2.218851571,3.795854205
0.451171875,2.216450216,0.208322873
0.451660156,2.214054054,1.46387216
0.452148438,2.211663067,3.867149144
0.452636719,2.209277238,2.186526226
0.453125,2.206896552,9.601091856
0.453613281,2.20452099,10.62884337
0.454101563,2.202150538,2.963390017
0.454589844,2.199785177,0.1471092
0.455078125,2.197424893,1.40319551
0.455566406,2.195069668,4.198824774
0.456054688,2.192719486,2.713574033
0.456542969,2.190374332,19.20161369
0.45703125,2.188034188,7.76352062
0.457519531,2.185699039,3.062956549
0.458007813,2.18336887,0.370333776
0.458496094,2.181043663,2.71677652
0.458984375,2.178723404,2.54215724
0.459472656,2.176408077,0.260097128
0.459960938,2.174097665,24.1073222
0.460449219,2.171792153,4.327160697
0.4609375,2.169491525,1.930846825
0.461425781,2.167195767,0.505229966
0.461914063,2.164904863,3.590569843
0.462402344,2.162618796,2.212049656
0.462890625,2.160337553,0.303543359
0.463378906,2.158061117,12.7786008
0.463867188,2.155789474,1.080580322
0.464355469,2.153522608,1.221140242
0.46484375,2.151260504,0.295095728
0.465332031,2.149003148,2.567453378
0.465820313,2.146750524,1.89270099
0.466308594,2.144502618,0.782773127
0.466796875,2.142259414,6.484544655
0.467285156,2.140020899,0.438576293
0.467773438,2.137787056,0.33355872
0.468261719,2.135557873,0.222677466
0.46875,2.133333333,1.345124883
0.469238281,2.131113424,1.352765678
0.469726563,2.128898129,2.597555838
0.470214844,2.126687435,7.681064844
0.470703125,2.124481328,1.117675776
0.471191406,2.122279793,0.558296601
0.471679688,2.120082816,0.127401226
0.472167969,2.117890383,1.869540457
0.47265625,2.115702479,1.987948557
0.473144531,2.113519092,4.794341143
0.473632813,2.111340206,4.475266106
0.474121094,2.109165808,1.161008533
0.474609375,2.106995885,0.263791107
0.475097656,2.104830421,0.589428379
0.475585938,2.102669405,0.891103557
0.476074219,2.100512821,0.739965103
0.4765625,2.098360656,5.858768185
0.477050781,2.096212897,2.965527646
0.477539063,2.09406953,1.65916775
0.478027344,2.091930541,0.004250432
0.478515625,2.089795918,0.716839483
0.479003906,2.087665647,1.261059161
0.479492188,2.085539715,0.605845742
0.479980469,2.083418108,2.646725539
0.48046875,2.081300813,0.936408301
0.480957031,2.079187817,1.334896366
0.481445313,2.077079108,0.059691457
0.481933594,2.074974671,0.53398595
0.482421875,2.072874494,1.316377574
0.482910156,2.070778564,0.333079201
0.483398438,2.068686869,5.348749143
0.483886719,2.066599395,1.256692635
0.484375,2.064516129,1.198543311
0.484863281,2.062437059,0.014736208
0.485351563,2.060362173,1.333739038
0.485839844,2.058291457,2.106021912
0.486328125,2.0562249,0.066655914
0.486816406,2.054162487,6.184182687
0.487304688,2.052104208,1.530076293
0.487792969,2.05005005,1.528508938
0.48828125,2.048,0.07235804
0.488769531,2.045954046,1.477329105
0.489257813,2.043912176,2.964323071
0.489746094,2.041874377,0.879410598
0.490234375,2.039840637,5.555306195
0.490722656,2.037810945,1.332195114
0.491210938,2.035785288,0.385189157
0.491699219,2.033763654,0.004212578
0.4921875,2.031746032,0.880192902
0.492675781,2.029732408,2.119377949
0.493164063,2.027722772,1.560989764
0.493652344,2.025717112,3.083606668
0.494140625,2.023715415,1.787253948
0.494628906,2.02171767,0.447694997
0.495117188,2.019723866,0.154136212
0.495605469,2.01773399,1.364623561
0.49609375,2.015748031,2.08637959
0.496582031,2.013765978,6.904846147
0.497070313,2.011787819,2.612163919
0.497558594,2.009813543,1.775670126
0.498046875,2.007843137,0.253274657
0.498535156,2.005876592,0.224207866
0.499023438,2.003913894,1.234576753
0.499511719,2.001955034,1.705980158
0.5,2,7.421693617
0.500488281,1.99804878,2.40059954
0.500976563,1.996101365,1.636769515
0.501464844,1.994157741,0.402248268
0.501953125,1.992217899,0.376734315
0.502441406,1.990281827,1.511543634
0.502929688,1.988349515,2.316673062
0.503417969,1.986420951,5.879000844
0.50390625,1.984496124,1.894818034
0.504394531,1.982575024,1.819043295
0.504882813,1.98065764,0.974202772
0.505371094,1.978743961,0.620667754
0.505859375,1.976833977,3.313657566
0.506347656,1.974927676,10.17798702
0.506835938,1.973025048,11.64602706
0.507324219,1.971126083,4.168828404
0.5078125,1.969230769,1.929696445
0.508300781,1.967339097,0.67844852
0.508789063,1.965451056,1.363272682
0.509277344,1.963566635,3.761038072
0.509765625,1.961685824,11.33172291
0.510253906,1.959808612,9.94386473
0.510742188,1.95793499,6.636892054
0.511230469,1.956064947,2.267155552
0.51171875,1.954198473,0.199652105
0.512207031,1.952335558,3.787561475
0.512695313,1.95047619,4.203898749
0.513183594,1.948620362,6.966747851
0.513671875,1.946768061,6.917804284
0.514160156,1.944919278,5.617020907
0.514648438,1.943074004,1.210281764
0.515136719,1.941232227,0.399797993
0.515625,1.939393939,3.794493714
0.516113281,1.93755913,2.499783748
0.516601563,1.935727788,4.518157609
0.517089844,1.933899906,7.515036491
0.517578125,1.932075472,5.811946323
0.518066406,1.930254477,0.429114195
0.518554688,1.928436911,1.448519628
0.519042969,1.926622766,4.611154285
0.51953125,1.92481203,1.060225782
0.520019531,1.923004695,3.924641439
0.520507813,1.92120075,4.709868039
0.520996094,1.919400187,5.469756439
0.521484375,1.917602996,0.320946417
0.521972656,1.915809167,3.599975774
0.522460938,1.914018692,7.011959619
0.522949219,1.912231559,1.751432477
0.5234375,1.910447761,18.0245012
0.523925781,1.908667288,9.019063988
0.524414063,1.90689013,4.357056426
0.524902344,1.905116279,1.475649256
0.525390625,1.903345725,6.90108649
0.525878906,1.901578459,5.340406448
0.526367188,1.899814471,3.066323873
0.526855469,1.898053753,4.807557549
0.52734375,1.896296296,5.272519341
0.527832031,1.894542091,5.520234026
0.528320313,1.892791128,1.290005733
0.528808594,1.891043398,7.404533014
0.529296875,1.889298893,13.22342618
0.529785156,1.887557604,15.68926331
0.530273438,1.885819521,11.18849203
0.530761719,1.884084637,9.392616786
0.53125,1.882352941,3.496092383
0.531738281,1.880624426,2.02012592
0.532226563,1.878899083,7.703483209
0.532714844,1.877176902,10.62175227
0.533203125,1.875457875,43.01641554
0.533691406,1.873741995,15.17757428
0.534179688,1.87202925,15.12749709
0.534667969,1.870319635,0.980368963
0.53515625,1.868613139,7.002643071
0.535644531,1.866909754,13.39402852
0.536132813,1.865209472,3.776969116
0.536621094,1.863512284,94.29539251
0.537109375,1.861818182,13.30000064
0.537597656,1.860127157,16.60333277
0.538085938,1.858439201,1.100631681
0.538574219,1.856754306,12.27355045
0.5390625,1.855072464,10.64887036
0.539550781,1.853393665,2.656556653
0.540039063,1.851717902,45.14236707
0.540527344,1.850045167,3.79847782
0.541015625,1.848375451,8.084965513
0.541503906,1.846708747,1.510526836
0.541992188,1.845045045,12.99746715
0.542480469,1.843384338,10.00867894
0.54296875,1.841726619,7.789889356
0.543457031,1.840071878,19.79486797
0.543945313,1.838420108,2.049852656
0.544433594,1.8367713,6.358793313
0.544921875,1.835125448,1.440318584
0.545410156,1.833482543,9.807306311
0.545898438,1.831842576,11.51422789
0.546386719,1.830205541,7.559303879
0.546875,1.828571429,12.71511909
0.547363281,1.826940232,3.381718342
0.547851563,1.825311943,2.628667789
0.548339844,1.823686554,1.333976093
0.548828125,1.822064057,6.542993918
0.549316406,1.820444444,5.924077932
0.549804688,1.818827709,20.20636661
0.550292969,1.817213842,9.149308089
0.55078125,1.815602837,5.332868933
0.551269531,1.813994686,0.329996759
0.551757813,1.812389381,4.823901493
0.552246094,1.810786914,4.771647041
0.552734375,1.809187279,0.458425379
0.553222656,1.807590468,38.17869984
0.553710938,1.805996473,7.605202815
0.554199219,1.804405286,3.605305277
0.5546875,1.802816901,1.543313099
0.555175781,1.80123131,6.757667715
0.555664063,1.799648506,0.967924584
0.556152344,1.798068481,3.601316043
0.556640625,1.796491228,31.41180228
0.557128906,1.79491674,4.484888577
0.557617188,1.793345009,0.157539275
0.558105469,1.791776028,0.936699267
0.55859375,1.79020979,0.805047882
0.559082031,1.788646288,1.390246523
0.559570313,1.787085515,1.971190679
0.560058594,1.785527463,8.098144722
0.560546875,1.783972125,0.995894012
0.561035156,1.782419495,2.270848322
0.561523438,1.780869565,0.016505517
0.562011719,1.779322328,3.785617554
0.5625,1.777777778,7.35237853
0.562988281,1.776235906,0.16815405
0.563476563,1.774696707,20.43060292
0.563964844,1.773160173,4.754600728
0.564453125,1.771626298,1.687357244
0.564941406,1.770095073,1.638922326
0.565429688,1.768566494,6.816447637
0.565917969,1.767040552,4.535947848
0.56640625,1.765517241,1.946315846
0.566894531,1.763996555,8.821604105
0.567382813,1.762478485,1.713136371
0.567871094,1.760963027,0.151222025
0.568359375,1.759450172,1.585038038
0.568847656,1.757939914,5.800199295
0.569335938,1.756432247,4.81935714
0.569824219,1.754927164,1.23655808
0.5703125,1.753424658,3.079069485
0.570800781,1.751924722,2.282357919
0.571289063,1.75042735,0.131309665
0.571777344,1.748932536,4.984959816
0.572265625,1.747440273,5.2244912
0.572753906,1.745950554,0.716753879
0.573242188,1.744463373,14.83290999
0.573730469,1.742978723,0.866347889
0.57421875,1.741496599,5.225071721
0.574707031,1.740016992,0.919391072
0.575195313,1.738539898,13.51077014
0.575683594,1.73706531,7.090370761
0.576171875,1.73559322,5.067051462
0.576660156,1.734123624,54.52387874
0.577148438,1.732656514,2.066520891
0.577636719,1.731191885,15.65776935
0.578125,1.72972973,0.475907789
0.578613281,1.728270042,29.98804716
0.579101563,1.726812816,19.44988509
0.579589844,1.725358045,26.81576055
0.580078125,1.723905724,84.71999096
0.580566406,1.722455845,1.409072608
0.581054688,1.721008403,22.43789752
0.581542969,1.719563392,2.710082592
0.58203125,1.718120805,50.21544488
0.582519531,1.716680637,76.11149218
0.583007813,1.715242881,103.042507
0.583496094,1.713807531,270.6213083
0.583984375,1.712374582,10.77641877
0.584472656,1.710944027,36.29374213
0.584960938,1.70951586,0.46617078
0.585449219,1.708090075,139.4024758
0.5859375,1.706666667,258.9501102
0.586425781,1.705245629,234.5342757
0.586914063,1.703826955,297.3611639
0.587402344,1.70241064,35.13299521
0.587890625,1.700996678,21.6589913
0.588378906,1.699585062,28.26247029
0.588867188,1.698175788,62.99209224
0.589355469,1.696768848,273.2349497
0.58984375,1.695364238,443.8361858
0.590332031,1.693961952,312.1464721
0.590820313,1.692561983,40.44561127
0.591308594,1.691164327,41.67616156
0.591796875,1.689768977,38.1460346
0.592285156,1.688375927,70.72942192
0.592773438,1.686985173,492.3351529
0.593261719,1.685596708,821.1739122
0.59375,1.684210526,338.4124492
0.594238281,1.682826623,99.80022666
0.594726563,1.681444992,38.39804012
0.595214844,1.680065628,92.18900587
0.595703125,1.678688525,11.51402583
0.596191406,1.677313677,214.8686853
0.596679688,1.67594108,524.7032942
0.597167969,1.674570728,128.9158491
0.59765625,1.673202614,62.97702443
0.598144531,1.671836735,28.50480885
0.598632813,1.670473083,67.02817682
0.599121094,1.669111654,6.370459181
0.599609375,1.667752443,96.10082189
0.600097656,1.666395443,364.7987662
0.600585938,1.66504065,72.76027789
0.601074219,1.663688058,38.3630828
0.6015625,1.662337662,13.1440129
0.602050781,1.660989457,43.38567968
0.602539063,1.659643436,6.500916176
0.603027344,1.658299595,19.22770072
0.603515625,1.656957929,67.1563328
0.604003906,1.655618432,11.02459398
0.604492188,1.654281099,11.74377337
0.604980469,1.652945924,4.030609795
0.60546875,1.651612903,11.00864172
0.605957031,1.650282031,1.957701381
0.606445313,1.648953301,5.131519834
0.606933594,1.64762671,17.99830918
0.607421875,1.646302251,3.996233505
0.607910156,1.64497992,3.215974743
0.608398438,1.643659711,0.532952797
0.608886719,1.64234162,0.909199838
0.609375,1.641025641,2.329008992
0.609863281,1.639711769,3.116755691
0.610351563,1.6384,4.948856519
0.610839844,1.637090328,4.180563629
0.611328125,1.635782748,1.265496316
0.611816406,1.634477255,2.386496215
0.612304688,1.633173844,6.208384663
0.612792969,1.63187251,5.487847712
0.61328125,1.630573248,7.625467669
0.613769531,1.629276054,10.27227505
0.614257813,1.627980922,8.218954566
0.614746094,1.626687847,0.194063166
0.615234375,1.625396825,6.867797458
0.615722656,1.624107851,7.201313387
0.616210938,1.622820919,4.609556098
0.616699219,1.621536025,11.27051286
0.6171875,1.620253165,4.619078243
0.617675781,1.618972332,5.5939412
0.618164063,1.617693523,0.272221251
0.618652344,1.616416732,7.963086517
0.619140625,1.615141956,6.385625262
0.619628906,1.613869188,4.697817433
0.620117188,1.612598425,17.03773974
0.620605469,1.611329662,6.886071557
0.62109375,1.610062893,5.841943717
0.621582031,1.608798115,0.307938234
0.622070313,1.607535322,15.93367469
0.622558594,1.60627451,11.39006139
0.623046875,1.605015674,2.950462248
0.623535156,1.60375881,24.3438222
0.624023438,1.602503912,6.345619958
0.624511719,1.601250977,3.569413876
0.625,1.6,0.296185296
0.625488281,1.598750976,17.70561234
0.625976563,1.5975039,16.46702886
0.626464844,1.596258769,10.08465523
0.626953125,1.595015576,28.40035096
0.627441406,1.593774319,7.752410315
0.627929688,1.592534992,0.923223667
0.628417969,1.591297591,0.638723726
0.62890625,1.590062112,10.98897585
0.629394531,1.588828549,12.0394798
0.629882813,1.587596899,8.609034709
0.630371094,1.586367157,9.496176891
0.630859375,1.585139319,3.1995935
0.631347656,1.58391338,0.31665839
0.631835938,1.582689335,0.614643438
0.632324219,1.581467181,2.932753379
0.6328125,1.580246914,7.07582282
0.633300781,1.579028527,27.0385771
0.633789063,1.577812018,10.49004931
0.634277344,1.576597383,3.085386589
0.634765625,1.575384615,2.047657313
0.635253906,1.574173713,4.73930748
0.635742188,1.57296467,2.876591985
0.636230469,1.571757483,6.095237399
0.63671875,1.570552147,39.43121703
0.637207031,1.569348659,6.143875701
0.637695313,1.568147014,0.965229799
0.638183594,1.566947207,5.186238589
0.638671875,1.565749235,7.608413092
0.639160156,1.564553094,0.699115853
0.639648438,1.563358779,11.35434456
0.640136719,1.562166285,52.27853929
0.640625,1.56097561,9.81473781
0.641113281,1.559786748,1.7494414
0.641601563,1.558599696,8.242161023
0.642089844,1.557414449,22.93505654
0.642578125,1.556231003,3.717275254
0.643066406,1.555049355,34.4976181
0.643554688,1.553869499,47.27649292
0.644042969,1.552691433,7.462553525
0.64453125,1.551515152,1.262807643
0.645019531,1.550340651,5.517446531
0.645507813,1.549167927,15.03541845
0.645996094,1.547996977,2.52131981
0.646484375,1.546827795,69.94624914
0.646972656,1.545660377,33.67807794
0.647460938,1.544494721,6.564289689
0.647949219,1.543330821,3.713292394
0.6484375,1.542168675,9.731309716
0.648925781,1.541008277,8.781937968
0.649414063,1.539849624,1.076950088
0.649902344,1.538692712,104.4200734
0.650390625,1.537537538,16.40346459
0.650878906,1.536384096,6.002595566
0.651367188,1.535232384,4.978878208
0.651855469,1.534082397,11.96849072
0.65234375,1.532934132,1.958940805
0.652832031,1.531787584,5.52918263
0.653320313,1.53064275,114.0200233
0.653808594,1.529499627,5.724577912
0.654296875,1.528358209,1.059024522
0.654785156,1.527218494,5.669500018
0.655273438,1.526080477,9.805400007
0.655761719,1.524944155,1.326042899
0.65625,1.523809524,14.0407441
0.656738281,1.52267658,69.78034692
0.657226563,1.521545319,3.905518934
0.657714844,1.520415739,0.281557364
0.658203125,1.519287834,3.996154514
0.658691406,1.518161601,10.79662821
0.659179688,1.517037037,3.414597553
0.659667969,1.515914138,31.69868752
0.66015625,1.514792899,47.57118773
0.660644531,1.513673319,5.296563693
0.661132813,1.512555391,0.148134397
0.661621094,1.511439114,3.057076422
0.662109375,1.510324484,3.054657475
0.662597656,1.509211496,1.575176479
0.663085938,1.508100147,29.03189853
0.663574219,1.506990434,11.06103203
0.6640625,1.505882353,1.094727617
0.664550781,1.5047759,1.395191417
0.665039063,1.503671072,2.742354696
0.665527344,1.502567865,3.464981571
0.666015625,1.501466276,3.794876098
0.666503906,1.5003663,3.449520763
